OrderID,Sales_Regression_Predict,Product,ABC_Product,OrderDate,Month,Year,CustomerID,EmployeeID,ShipperID,ProductID,Sales,Costs,Profit,Quantity,Discount,Freight,CategoryID,Category,Description,Supplier,SupplierContact,SupplierCountry,SupplierID,Extension,EmployeeName,ManagerName,Hire Date,Office,Title,Year Salary,ReportsTo,RFM_Value
10527,511.437470388297,Oyaki Kimono,B,11.02.2012,11,2012,63,8,2,4,1294.15,1038.55,255.6,50,117.65,50.43,2,Womens wear,Fashion for Women,Big L,James Brown,USA,2,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10527,714.386920699226,Mehmet-Troja,C,11.02.2012,11,2012,63,8,2,36,277.2,208.66,68.54,30,25.2,50.43,8,Babywear,0-3 Years,ABC,Anna Book,Sweden,17,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10528,426.767263871675,Desperado Jeans,B,08.03.2010,8,2010,32,1,3,11,88.11,72.96,15.15,3,0,25.64,1,Men's Clothes,Fashion for Men,Los Hombres Machos,Antonio Banderas,Spain,5,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,5
10528,644.454130991603,Car Boots,B,08.03.2010,8,2010,32,1,3,33,261.41,180.37,81.04,8,43.57,25.64,3,Sportwear,Sports…,Bar Akeri,Atle Skardal,Norway,15,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,5
10528,1123.97733600357,Rossi Shorts,C,08.03.2010,8,2010,32,1,3,72,95.94,79.44,16.5,9,0,25.64,4,Bath Clothes,Beachwear,Ravenna Fashion,Pablo Rossi,Italy,14,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,5
10529,1058.05732955945,Feiss Fleece Trousers,A,03.04.2013,3,2013,50,5,1,55,517.58,428.56,89.02,14,0,40.32,3,Sportwear,Sports…,Mountain International,Celine Dion,Canada,25,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10529,1230.1586520193,Cap,B,03.04.2013,3,2013,50,5,1,68,274.6,227.37,47.23,20,0,40.32,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10529,1243.39721528545,Racing Truck  Socks,C,03.04.2013,3,2013,50,5,1,69,20.6,17.06,3.54,10,0,40.32,3,Sportwear,Sports…,Bar Akeri,Atle Skardal,Norway,15,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10530,414.060936665024,TieBreak Tennis shoes,A,03.05.2011,3,2011,59,4,1,17,968,801.5,166.5,40,0,41.07,6,Men's Footwear,Men Shoes,New Balls,Pat Cash,Australia,7,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,3
10530,831.825106319952,Summer Shorts,C,03.05.2011,3,2011,59,4,1,43,272.75,225.84,46.91,25,0,41.07,4,Bath Clothes,Beachwear,Asin Fashion Ltd Co,Li Chi Mihn,Singapore,20,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,3
10530,1106.90000747813,Adihash Running Shoe,B,03.05.2011,3,2011,59,4,1,61,554.2,448.9,105.3,20,0,41.07,3,Sportwear,Sports…,Fast Runners,Ben Johnsson,Canada,29,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,3
10530,1342.25921883788,Minnki Palsii,A,03.05.2011,3,2011,59,4,1,76,19557.5,15841.58,3715.93,50,0,41.07,2,Womens wear,Fashion for Women,Nordik Koskenkorva,Juha Mieto,Finland,23,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,3
10531,1049.83417926767,Rasta WCT,B,11.05.2012,11,2012,54,3,2,59,15.8,12.8,3,2,0,21.39,3,Sportwear,Sports…,FrisersAfrong,Yannik Noah,France,28,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10532,665.544242780545,Baby Dark Lounge Suit,B,11.06.2012,11,2012,19,9,2,30,369.9,299.62,70.28,15,0,78.04,8,Babywear,0-3 Years,Executive Clothing GMBH,Markus Danzig,Germany,13,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10532,1362.81709456733,Langoste Shirt,C,11.06.2012,11,2012,19,9,2,66,449.28,363.92,85.36,24,0,78.04,2,Womens wear,Fashion for Women,Big L,James Brown,USA,2,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10533,480.848768710121,Oyaki Kimono,B,11.09.2010,11,2010,24,7,2,4,1061.03,818.51,242.52,50,50.52,39.08,2,Womens wear,Fashion for Women,Big L,James Brown,USA,2,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,1
10533,1307.50954607262,Rossi Shorts,C,11.09.2010,11,2010,24,7,2,72,264.72,214.42,50.3,24,0,39.08,4,Bath Clothes,Beachwear,Ravenna Fashion,Pablo Rossi,Italy,14,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,1
10533,1173.62505986834,Mehmet-Napp,C,11.09.2010,11,2010,24,7,2,73,25.7,19.83,5.88,24,1.22,39.08,8,Babywear,0-3 Years,ABC,Anna Book,Sweden,17,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,1
10534,604.366839424193,Baby Dark Lounge Suit,B,03.09.2011,3,2011,44,7,2,30,263.1,213.11,49.99,10,0,61.57,8,Babywear,0-3 Years,Executive Clothing GMBH,Markus Danzig,Germany,13,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,3
10534,736.752472085622,Duck Trousers,B,03.09.2011,3,2011,44,7,2,40,221.76,149.69,72.07,10,36.96,61.57,8,Babywear,0-3 Years,Mayflower,Ray Bourke,USA,19,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,3
10534,1105.99616964966,Patamonia Fleece Jacket,A,03.09.2011,3,2011,44,7,2,54,443.4,299.3,144.1,10,73.9,61.57,3,Sportwear,Sports…,Mountain International,Celine Dion,Canada,25,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,3
10535,671.476877297079,Desperado Jeans,B,02.10.2011,2,2011,3,9,2,11,1556.5,1146.15,410.35,50,141.5,47.43,1,Men's Clothes,Fashion for Men,Los Hombres Machos,Antonio Banderas,Spain,5,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,1
10535,797.929875441973,Duck Trousers,B,02.10.2011,2,2011,3,9,2,40,213.4,157.14,56.26,10,19.4,47.43,8,Babywear,0-3 Years,Mayflower,Ray Bourke,USA,19,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,1
10535,1133.32773806922,Burned Rubber Shoes,C,02.10.2011,2,2011,3,9,2,57,112.09,82.54,29.55,5,10.19,47.43,5,Ladies'Footwear,Ladies Shoes,Pirilli Company,Alberto Tomba,Italy,26,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,1
10535,1233.36638933672,Rasta WCT,B,02.10.2011,2,2011,3,9,2,59,126.39,93.07,33.32,15,11.49,47.43,3,Sportwear,Sports…,FrisersAfrong,Yannik Noah,France,28,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,1
10536,513.19575010405,Tiny Winy Hot Bikini,C,09.11.2012,9,2012,44,7,2,12,181.88,117.86,64.02,15,36.38,58.11,4,Bath Clothes,Beachwear,Los Hombres Machos,Antonio Banderas,Spain,5,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,3
10536,764.728452160764,Rossi Bermuda Shorts,B,09.11.2012,9,2012,44,7,2,31,178.2,144.34,33.86,20,0,58.11,4,Bath Clothes,Beachwear,Ravenna Fashion,Pablo Rossi,Italy,14,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,3
10536,827.986341060657,Car Boots,B,09.11.2012,9,2012,44,7,2,33,692.4,560.84,131.56,30,0,58.11,3,Sportwear,Sports…,Bar Akeri,Atle Skardal,Norway,15,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,3
10536,1185.42754924651,Game Over T-Shirt,C,09.11.2012,9,2012,44,7,2,60,213.06,138.06,75,35,42.61,58.11,3,Sportwear,Sports…,FrisersAfrong,Yannik Noah,France,28,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,3
10537,734.139750482589,Rossi Bermuda Shorts,B,08.11.2010,8,2010,68,6,1,31,240,194.4,45.6,30,0,36.46,4,Bath Clothes,Beachwear,Ravenna Fashion,Pablo Rossi,Italy,14,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,1
10537,925.349491070231,Snake Boots,A,08.11.2010,8,2010,68,6,1,51,552.84,447.8,105.04,6,0,36.46,6,Men's Footwear,Men Shoes,Cangaroo Shoes,Crocodile Dundee,Australia,24,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,1
10537,944.457909198018,Ga-Ga Dress,A,08.11.2010,8,2010,68,6,1,58,1043.4,845.15,198.25,20,0,36.46,8,Babywear,0-3 Years,Gal Export,Marie Desailly,France,27,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,1
10537,1276.92084439445,Rossi Shorts,C,08.11.2010,8,2010,68,6,1,72,233.52,189.15,44.37,21,0,36.46,4,Bath Clothes,Beachwear,Ravenna Fashion,Pablo Rossi,Italy,14,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,1
10537,1143.03635819016,Mehmet-Napp,C,08.11.2010,8,2010,68,6,1,73,9.36,7.58,1.78,9,0,36.46,8,Babywear,0-3 Years,ABC,Anna Book,Sweden,17,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,1
10538,1391.37470664316,US-Master Jeans,A,10.12.2012,10,2012,17,7,2,70,212.52,172.14,40.38,7,0,28.79,1,Men's Clothes,Fashion for Men,New Balls,Pat Cash,Australia,7,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,2
10538,1307.50954607262,Rossi Shorts,C,10.12.2012,10,2012,17,7,2,72,11.58,9.38,2.2,1,0,28.79,4,Bath Clothes,Beachwear,Ravenna Fashion,Pablo Rossi,Italy,14,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,2
10539,409.899965577941,Aino Shoes,B,11.13.2010,11,2010,63,8,2,13,199.12,161.29,37.83,8,0,54.18,8,Babywear,0-3 Years,SatSUMAs,Hirosho Tayoto,Japan,6,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10539,699.712283545118,Basket Shoes,B,11.13.2010,11,2010,63,8,2,21,163.65,132.56,31.09,15,0,54.18,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10539,858.575042738832,Car Boots,B,11.13.2010,11,2010,63,8,2,33,414.6,335.83,78.77,15,0,54.18,3,Sportwear,Sports…,Bar Akeri,Atle Skardal,Norway,15,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10539,1070.39205499712,Finnish Sport Blades,C,11.13.2010,11,2010,63,8,2,49,125.4,102.26,23.14,6,0,54.18,3,Sportwear,Sports…,Nordik Koskenkorva,Juha Mieto,Finland,23,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10540,498.198907122154,Chantell Shirt,C,07.16.2010,7,2010,63,8,2,3,1146,928.26,217.74,60,0,71.42,2,Womens wear,Fashion for Women,Sunny Clothes,Peter Shilton,UK,1,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10540,765.905099875832,Bike Helmet,A,07.16.2010,7,2010,63,8,2,26,1368.4,1108.4,260,40,0,71.42,3,Sportwear,Sports…,Der Bahnhof,Karl Straubaum,Germany,11,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10540,961.548621437153,Le Baby Dress,A,07.16.2010,7,2010,63,8,2,38,2527.2,2047.03,480.17,30,0,71.42,2,Womens wear,Fashion for Women,Like Paradis,Vanessa Paradis,France,18,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10540,1321.92475705383,Cap,B,07.16.2010,7,2010,63,8,2,68,456.4,369.68,86.72,35,0,71.42,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10541,843.578199756936,Samba Socker  Socks,C,12.16.2010,12,2010,34,9,2,24,162.47,119.64,42.83,35,14.77,75.44,1,Men's Clothes,Fashion for Men,Samba,Ronaldinho,Brazil,10,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,2
10541,992.137323115329,Le Baby Dress,A,12.16.2010,12,2010,34,9,2,38,340.82,250.97,89.85,4,30.98,75.44,2,Womens wear,Fashion for Women,Like Paradis,Vanessa Paradis,France,18,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,2
10541,1349.57853130119,Stretch oui-pants,C,12.16.2010,12,2010,34,9,2,65,366.3,269.73,96.57,36,33.3,75.44,2,Womens wear,Fashion for Women,Big L,James Brown,USA,2,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,2
10541,1465.79067326565,Atles Lussekofta,A,12.16.2010,12,2010,34,9,2,71,274.33,202.01,72.32,9,24.94,75.44,1,Men's Clothes,Fashion for Men,Bar Akeri,Atle Skardal,Norway,15,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,2
10542,487.944667228026,Desperado Jeans,B,12.17.2010,12,2010,39,3,2,11,444.31,342.75,101.56,15,21.16,30.09,1,Men's Clothes,Fashion for Men,Los Hombres Machos,Antonio Banderas,Spain,5,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10542,983.641362936954,Patamonia Fleece Jacket,A,12.17.2010,12,2010,39,3,2,54,822.02,634.13,187.89,24,39.14,30.09,3,Sportwear,Sports…,Mountain International,Celine Dion,Canada,25,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10543,390.840943391348,Tiny Winy Hot Bikini,C,07.18.2010,7,2010,46,3,2,12,358.8,252.72,106.08,30,46.8,23.11,4,Bath Clothes,Beachwear,Los Hombres Machos,Antonio Banderas,Spain,5,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10543,499.684376951312,DSW,C,07.18.2010,7,2010,46,3,2,23,772.8,544.32,228.48,70,100.8,23.11,5,Ladies'Footwear,Ladies Shoes,Goa Klader,Tomas Ravelli,Sweden,9,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10544,431.138265190461,RDL Suit,A,12.18.2010,12,2010,48,1,3,28,304.15,246.36,57.79,7,0,66.34,7,Children's wear,3-15 Years,Austerlich,Karl Heinz Berger,Germany,12,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,1
10544,1131.34604440807,X-Dress,B,12.18.2010,12,2010,48,1,3,67,453.6,367.42,86.18,7,0,66.34,2,Womens wear,Fashion for Women,Smooth Clothes,Pamela Andersson,USA,16,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,1
10545,426.767263871675,Desperado Jeans,B,12.19.2010,12,2010,43,1,3,11,263.7,219.96,43.74,10,0,36.41,1,Men's Clothes,Fashion for Men,Los Hombres Machos,Antonio Banderas,Spain,5,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,2
10546,244.894541635988,Conserve Shoes,A,07.20.2010,7,2010,84,4,1,7,434.6,352.03,82.57,10,0,37.46,7,Children's wear,3-15 Years,Dressed for Succes,Glenn Miller,USA,3,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,0
10546,725.916600190809,LA. Shorts,C,07.20.2010,7,2010,84,4,1,35,181.8,147.26,34.54,30,0,37.46,4,Bath Clothes,Beachwear,Smooth Clothes,Pamela Andersson,USA,16,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,0
10546,1120.13857074427,Sheat Shoes,A,07.20.2010,7,2010,84,4,1,62,1180.4,956.12,224.28,40,0,37.46,3,Sportwear,Sports…,Fast Runners,Ben Johnsson,Canada,29,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,0
10547,777.967015426907,Rossi Bikkini,C,09.19.2011,9,2011,17,7,2,32,492.38,346.81,145.57,24,64.22,72.72,4,Bath Clothes,Beachwear,Ravenna Fashion,Pablo Rossi,Italy,14,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,2
10547,683.79821902105,Mehmet-Troja,C,09.19.2011,9,2011,17,7,2,36,514.8,416.99,97.81,60,0,72.72,8,Babywear,0-3 Years,ABC,Anna Book,Sweden,17,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,2
10548,804.444141959193,Baywatch Bikkini,C,09.23.2012,9,2012,79,7,2,34,109.13,70.71,38.41,10,21.82,20.88,4,Bath Clothes,Beachwear,Smooth Clothes,Pamela Andersson,USA,16,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,2
10548,749.991035351765,Duck Shirt,B,09.23.2012,9,2012,79,7,2,41,146.72,118.84,27.88,14,0,20.88,8,Babywear,0-3 Years,Mayflower,Ray Bourke,USA,19,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,2
10549,795.31715383894,Rossi Bermuda Shorts,B,07.24.2012,7,2012,63,8,2,31,487.02,343.04,143.99,55,63.52,60.32,4,Bath Clothes,Beachwear,Ravenna Fashion,Pablo Rossi,Italy,14,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10549,907.095514829726,Danske Treshoe,C,07.24.2012,7,2012,63,8,2,45,1084.45,763.83,320.62,100,141.45,60.32,6,Men's Footwear,Men Shoes,Prael Ltd,Preben Elkjer,Denmark,21,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10549,986.526894426583,Snake Boots,A,07.24.2012,7,2012,63,8,2,51,5390.83,3797.02,1593.81,48,703.15,60.32,6,Men's Footwear,Men Shoes,Cangaroo Shoes,Crocodile Dundee,Australia,24,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10550,414.060936665024,TieBreak Tennis shoes,A,01.24.2012,1,2012,30,4,1,17,225.63,166.15,59.48,8,20.51,78.79,6,Men's Footwear,Men Shoes,New Balls,Pat Cash,Australia,7,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,1
10550,550.88035030013,Squash Shorts,C,01.24.2012,1,2012,30,4,1,19,95.2,77.11,18.09,10,0,78.79,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,1
10550,577.357476832416,Basket Shoes,B,01.24.2012,1,2012,30,4,1,21,62.7,46.17,16.53,6,5.7,78.79,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,1
10550,1106.90000747813,Adihash Running Shoe,B,01.24.2012,1,2012,30,4,1,61,282.15,207.76,74.39,10,25.65,78.79,3,Sportwear,Sports…,Fast Runners,Ben Johnsson,Canada,29,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,1
10551,511.164660501702,Wimbledon T-Shirt,B,07.25.2010,7,2010,28,4,1,16,391.46,275.72,115.74,40,51.06,46.26,3,Sportwear,Sports…,New Balls,Pat Cash,Australia,7,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,1
10551,725.916600190809,LA. Shorts,C,07.25.2010,7,2010,28,4,1,35,130.18,91.69,38.49,20,16.98,46.26,4,Bath Clothes,Beachwear,Smooth Clothes,Pamela Andersson,USA,16,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,1
10551,918.625194321308,Okkaba Skin Jackets,A,07.25.2010,7,2010,28,4,1,44,2739.6,2219.08,520.52,40,0,46.26,2,Womens wear,Fashion for Women,Asin Fashion Ltd Co,Li Chi Mihn,Singapore,20,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,1
10552,1182.2198119291,Racing Truck  Socks,C,01.26.2011,1,2011,35,3,2,69,34.56,27.99,6.57,18,0,46.85,3,Sportwear,Sports…,Bar Akeri,Atle Skardal,Norway,15,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10552,1335.21271626117,Bow tie,B,01.26.2011,1,2011,35,3,2,75,214.8,173.99,40.81,30,0,46.85,1,Men's Clothes,Fashion for Men,Austerlich,Karl Heinz Berger,Germany,12,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10553,671.476877297079,Desperado Jeans,B,07.27.2010,7,2010,19,9,2,11,454.35,368.02,86.33,15,0,74.82,1,Men's Clothes,Fashion for Men,Los Hombres Machos,Antonio Banderas,Spain,5,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10553,664.10816889258,Wimbledon T-Shirt,B,07.27.2010,7,2010,19,9,2,16,127.82,103.53,24.29,14,0,74.82,3,Sportwear,Sports…,New Balls,Pat Cash,Australia,7,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10553,669.978023754223,Ravellis Traskor,C,07.27.2010,7,2010,19,9,2,22,78.72,63.76,14.96,24,0,74.82,5,Ladies'Footwear,Ladies Shoes,Goa Klader,Tomas Ravelli,Sweden,9,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10553,825.905855517116,Rossi Bermuda Shorts,B,07.27.2010,7,2010,19,9,2,31,248.1,200.96,47.14,30,0,74.82,4,Bath Clothes,Beachwear,Ravenna Fashion,Pablo Rossi,Italy,14,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10553,878.860108581687,LA. Shorts,C,07.27.2010,7,2010,19,9,2,35,37.5,30.38,7.13,6,0,74.82,4,Bath Clothes,Beachwear,Smooth Clothes,Pamela Andersson,USA,16,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10554,602.930765536228,Wimbledon T-Shirt,B,08.27.2012,8,2012,56,7,2,16,309.01,238.38,70.63,30,14.72,29.16,3,Sportwear,Sports…,New Balls,Pat Cash,Australia,7,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,1
10554,622.039183664014,DSW,C,08.27.2012,8,2012,56,7,2,23,197.82,152.6,45.22,20,9.42,29.16,5,Ladies'Footwear,Ladies Shoes,Goa Klader,Tomas Ravelli,Sweden,9,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,1
10554,1211.9046757788,Sheat Shoes,A,08.27.2012,8,2012,56,7,2,62,562.8,434.16,128.64,20,26.8,29.16,3,Sportwear,Sports…,Fast Runners,Ben Johnsson,Canada,29,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,1
10554,1447.26388713855,Skirt,B,08.27.2012,8,2012,56,7,2,77,143.01,110.32,32.69,10,6.81,29.16,2,Womens wear,Fashion for Women,Austerlich,Karl Heinz Berger,Germany,12,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,1
10555,398.741887855339,Kool Sunglasses,B,08.30.2010,8,2010,23,6,1,14,772.56,521.48,251.08,30,128.76,50.88,7,Children's wear,3-15 Years,SatSUMAs,Hirosho Tayoto,Japan,6,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,4
10555,612.057753656482,Squash Shorts,C,08.30.2010,8,2010,23,6,1,19,357,240.97,116.03,35,59.5,50.88,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,4
10555,751.81209472241,Samba Socker  Socks,C,08.30.2010,8,2010,23,6,1,24,88.56,59.78,28.78,18,14.76,50.88,1,Men's Clothes,Fashion for Men,Samba,Ronaldinho,Brazil,10,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,4
10555,925.349491070231,Snake Boots,A,08.30.2010,8,2010,23,6,1,51,2441.04,1647.7,793.34,20,406.84,50.88,6,Men's Footwear,Men Shoes,Cangaroo Shoes,Crocodile Dundee,Australia,24,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,4
10555,1028.32306976855,High Heels Shoes,A,08.30.2010,8,2010,23,6,1,56,1915.2,1292.76,622.44,40,319.2,50.88,5,Ladies'Footwear,Ladies Shoes,Pirilli Company,Alberto Tomba,Italy,26,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,4
10556,1185.15473935992,Rossi Shorts,C,08.31.2010,8,2010,73,3,2,72,281.28,227.84,53.44,24,0,70.9,4,Bath Clothes,Beachwear,Ravenna Fashion,Pablo Rossi,Italy,14,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,2
10557,1164.82027757587,WFS shoes,A,01.31.2013,1,2013,44,7,2,64,1084.5,878.45,206.06,30,0,76.7,5,Ladies'Footwear,Ladies Shoes,Austerlich,Karl Heinz Berger,Germany,12,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,3
10557,1457.56752297387,Bow tie,B,01.31.2013,1,2013,44,7,2,75,157.6,127.66,29.94,20,0,76.7,1,Men's Clothes,Fashion for Men,Austerlich,Karl Heinz Berger,Germany,12,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,3
10558,872.39523800566,Lundenhagen Boots,B,01.01.2011,1,2011,23,6,1,47,619,501.39,117.61,25,0,77.38,6,Men's Footwear,Men Shoes,Niemegen Boots,George van Zaant,Netherlands,22,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,4
10558,925.349491070231,Snake Boots,A,01.01.2011,1,2011,23,6,1,51,1828.6,1588.94,239.66,20,0,77.38,6,Men's Footwear,Men Shoes,Cangaroo Shoes,Crocodile Dundee,Australia,24,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,4
10558,975.368816703981,Small Crocodile Boots,A,01.01.2011,1,2011,23,6,1,52,2554.2,2068.9,485.3,30,0,77.38,5,Ladies'Footwear,Ladies Shoes,Cangaroo Shoes,Crocodile Dundee,Australia,24,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,4
